customer_id,transaction_id,transaction_time,minutes_between_transactions
1208,17506,16-07-2024 17:24,47888
1208,23130,19-08-2024 13:54,48750
1208,2044,01-09-2024 13:39,18705
1208,3886,11-09-2024 13:37,14398
1208,9660,01-10-2024 16:35,28978
1208,16739,16-10-2024 09:34,21179
1208,28261,04-12-2024 09:55,70581
1208,42580,23-12-2024 08:20,27265
1209,47181,08-02-2024 04:41,29393
1209,675,16-02-2024 08:16,11735
1209,27154,29-02-2024 09:50,18814
1209,21684,01-03-2024 12:56,1626
1209,36718,01-03-2024 18:43,347
1209,44804,11-03-2024 14:14,14131
1209,9922,11-03-2024 22:47,513
1209,18099,12-03-2024 21:25,1358
1209,40803,18-05-2024 19:50,96385
1209,3228,26-06-2024 21:38,56268
1209,14125,03-07-2024 13:54,9616
1209,49262,28-07-2024 20:51,36417
1209,33819,22-08-2024 18:01,35830
1209,1291,23-08-2024 03:59,598
1209,11754,31-08-2024 09:18,11839
1209,46837,09-09-2024 11:08,13070
1209,14518,20-09-2024 10:05,15777
1209,3217,06-10-2024 21:33,23728
1209,15322,05-12-2024 20:47,86354
1209,1487,17-12-2024 12:06,16759
1210,35212,12-01-2024 08:10,7935
1210,24097,21-01-2024 12:36,13226
1210,3542,23-01-2024 11:07,2791
1210,40123,26-01-2024 15:07,4560
1210,43732,21-02-2024 00:14,36547
1210,4389,21-02-2024 13:31,797
1210,30107,29-02-2024 11:28,11397
1210,30553,26-03-2024 03:02,36934
1210,46635,27-03-2024 09:02,1800
1210,4391,31-03-2024 12:22,5960
1210,11156,02-04-2024 22:53,3511
1210,34384,10-04-2024 13:57,10984
1210,40748,18-04-2024 15:26,11609
1210,20827,24-04-2024 23:06,9100
1210,1421,28-04-2024 13:33,5187
1210,13280,27-05-2024 10:33,41580
1210,8541,04-06-2024 10:33,11520
1210,45396,08-06-2024 06:09,5496
1210,20618,15-06-2024 18:54,10845
1210,3742,30-06-2024 21:33,21759
1210,43373,16-08-2024 15:55,67342
1210,12828,30-08-2024 09:24,19769
1210,4970,08-09-2024 08:37,12913
1210,42399,07-10-2024 07:43,41706
1210,35480,13-10-2024 15:51,9128
1210,37112,18-10-2024 16:54,7263
1210,6431,07-11-2024 09:38,28364
1210,31070,08-11-2024 15:14,1776
1210,9497,14-11-2024 15:57,8683
1210,4452,19-11-2024 08:02,6725
1210,7215,03-12-2024 08:09,20167
1210,6231,25-12-2024 18:15,32286
1211,22055,07-02-2024 08:30,17995
1211,10736,18-02-2024 08:20,15830
1211,25348,03-03-2024 13:08,20448
1211,6295,14-03-2024 13:01,15833
1211,14041,21-03-2024 00:41,9340
1211,22515,01-05-2024 14:05,59844
1211,22321,29-05-2024 15:02,40377
1211,8974,27-07-2024 10:43,84701
1211,45886,29-07-2024 18:24,3341
1211,11284,09-08-2024 16:31,15727
1211,35453,11-08-2024 20:37,3126
1211,27955,15-08-2024 08:26,5029
1211,14079,18-08-2024 18:54,4948
1211,14327,09-09-2024 21:05,31811
1211,42874,23-09-2024 10:52,19547
1211,40908,09-10-2024 09:30,22958
1211,10602,17-11-2024 23:49,57019
1211,40061,27-11-2024 19:07,14118
1211,34294,30-12-2024 14:15,47228
1212,13703,06-01-2024 20:43,126
1212,5967,11-01-2024 07:28,6405
1212,6441,17-01-2024 05:19,8511
1212,43018,17-01-2024 17:16,717
1212,32036,29-01-2024 09:35,16819
1212,29443,05-02-2024 16:33,10498
1212,18972,10-02-2024 20:19,7426
1212,28008,15-04-2024 17:03,93404
1212,21341,13-05-2024 01:58,39415
1212,13924,21-05-2024 18:50,12532
1212,46223,23-06-2024 05:20,46710
1212,44984,06-07-2024 15:55,19355
1212,17057,16-08-2024 06:27,58472
1212,1576,25-08-2024 17:59,13652
1212,10037,27-08-2024 20:02,3003
1212,2088,04-09-2024 16:41,11319
1212,21186,19-09-2024 02:30,20749
1212,33709,22-09-2024 10:05,4775
1213,7376,31-01-2024 01:38,19217
1213,44793,27-03-2024 13:11,81333
1213,29353,21-04-2024 11:25,35894
1213,23025,23-04-2024 19:44,3379
1213,26748,26-04-2024 01:54,3250
1213,42928,02-05-2024 14:45,9411
1213,30575,07-05-2024 08:14,6809
1213,16559,27-06-2024 11:11,73617
1213,48140,15-07-2024 17:08,26277
1213,45041,19-09-2024 10:53,94665
1213,1766,21-10-2024 17:01,46448
1213,23213,07-11-2024 15:24,24383
1213,21494,25-11-2024 09:45,25581
1213,40842,29-11-2024 17:59,6254
1213,35979,04-12-2024 15:27,7048
1213,4977,08-12-2024 19:43,6016
1213,24139,29-12-2024 11:29,29746
1214,27888,01-02-2024 20:37,45025
1214,8539,15-03-2024 07:06,61109
1214,45990,29-03-2024 11:05,20399
1214,6866,23-04-2024 01:50,35445
1214,34364,24-04-2024 07:49,1799
1214,10618,10-05-2024 08:26,23077
1214,39791,19-05-2024 19:53,13647
1214,9270,11-07-2024 12:04,75851
1214,49628,16-08-2024 03:30,51326
1214,11316,05-11-2024 10:04,117034
1214,17809,09-12-2024 16:16,49332
1214,39203,22-12-2024 13:45,18569
1215,40092,16-01-2024 14:50,9006
1215,29488,31-01-2024 17:07,21737
1215,13680,03-02-2024 16:31,4284
1215,26900,10-02-2024 12:14,9823
1215,41212,21-02-2024 12:26,15852
1215,20838,22-02-2024 11:48,1402
1215,29192,27-02-2024 11:58,7210
1215,2032,28-02-2024 09:48,1310
1215,40930,24-03-2024 11:53,36125
1215,17088,24-03-2024 16:09,256
1215,30159,21-04-2024 02:00,39471
1215,3585,07-07-2024 14:40,111640
1215,29260,14-07-2024 00:12,9212
1215,41916,18-08-2024 09:16,50944
1215,26195,04-09-2024 12:55,24699
1215,30706,13-09-2024 17:48,13253
1215,48818,17-09-2024 14:55,5587
1215,9212,26-09-2024 13:45,12890
1215,29466,07-10-2024 16:39,16014
1215,43751,22-10-2024 09:00,21141
1215,4699,30-10-2024 18:37,12097
1215,30581,02-11-2024 11:42,3905
1215,48511,06-12-2024 08:36,48774
1216,35840,14-01-2024 16:49,16082
1216,43043,26-01-2024 04:00,16511
1216,33257,28-01-2024 17:29,3689
1216,19127,31-01-2024 05:43,3614
1216,522,01-02-2024 09:04,1641
1216,12063,11-02-2024 05:19,14175
1216,37903,22-03-2024 10:11,57892
1216,7768,31-03-2024 15:56,13305
1216,22332,08-04-2024 16:04,11528
1216,9979,20-05-2024 05:45,59861
1216,8385,21-05-2024 07:20,1535
1216,34083,21-05-2024 19:11,711
1216,44919,26-05-2024 19:48,7237
1216,2078,28-06-2024 17:14,47366
1216,6208,06-07-2024 15:06,11392
1216,13207,06-07-2024 15:57,51
1216,9872,21-07-2024 14:48,21531
1216,46899,06-08-2024 14:41,23033
1216,33475,18-08-2024 08:00,16879
1216,7272,01-09-2024 05:52,20032
1216,25237,19-09-2024 09:01,26109
1216,26977,07-10-2024 03:58,25617
1216,2283,12-11-2024 13:41,52423
1216,40151,22-11-2024 02:14,13713
1216,49848,08-12-2024 17:17,23943
1216,39642,08-12-2024 17:54,37
1216,7664,18-12-2024 17:53,14399
1217,23892,15-01-2024 20:06,4401
1217,14387,17-01-2024 05:18,1992
1217,12075,02-02-2024 10:46,23368
1217,10362,05-02-2024 12:40,4434
1217,44287,20-02-2024 08:35,21355
1217,48438,08-03-2024 18:56,25101
1217,20194,25-03-2024 08:03,23827
1217,37364,01-04-2024 20:54,10851
1217,45668,04-04-2024 15:29,3995
1217,1651,27-04-2024 11:17,32868
1217,570,28-04-2024 11:51,1474
1217,16642,16-05-2024 15:24,26133
1217,40614,23-05-2024 14:36,10032
1217,40322,05-06-2024 00:43,17887
1217,6553,11-06-2024 09:28,9165
1217,1527,20-06-2024 13:49,13221
1217,15827,02-07-2024 01:43,16554
1217,7446,22-07-2024 02:41,28858
1217,15753,31-07-2024 06:41,13200
1217,28750,10-08-2024 19:58,15197
1217,1516,23-08-2024 08:01,18003
1217,9525,01-09-2024 06:38,12877
1217,4620,02-09-2024 08:11,1533
1217,40911,02-09-2024 08:30,19
1217,49189,09-09-2024 18:20,10670
1217,9150,30-09-2024 10:27,29767
1217,4383,13-10-2024 03:38,18311
1217,25519,15-10-2024 21:57,3979
1217,36293,18-10-2024 09:17,3560
1217,8231,18-10-2024 16:55,458
1217,24572,31-10-2024 20:24,18929
1217,12704,06-11-2024 14:48,8304
1217,14200,11-11-2024 20:52,7564
1217,16305,14-11-2024 08:48,3596
1217,25391,15-12-2024 14:01,44953
1217,29588,15-12-2024 20:40,399
1218,5836,05-02-2024 22:19,10592
1218,44461,22-02-2024 13:09,23930
1218,38588,06-06-2024 02:32,150563
1218,35707,25-06-2024 12:55,27983
1218,27427,12-07-2024 17:11,24736
1218,22109,27-07-2024 12:18,21307
1218,17432,02-09-2024 13:23,53345
1218,7011,21-09-2024 06:11,26928
1218,41786,23-09-2024 21:46,3815
1218,27744,30-09-2024 02:28,8922
1218,6483,10-10-2024 08:54,14786
1218,4767,24-10-2024 20:40,20866
1218,26098,11-12-2024 08:13,68373
1219,26547,20-01-2024 23:50,3830
1219,26609,07-02-2024 16:36,25486
1219,1687,16-02-2024 13:36,12780
1219,44663,03-03-2024 15:10,23134
1219,26527,18-03-2024 05:34,21024
1219,17275,22-03-2024 09:52,6018
1219,15890,25-03-2024 16:47,4735
1219,43464,31-03-2024 13:07,8420
1219,23021,01-04-2024 12:54,1427
1219,14512,05-04-2024 15:28,5914
1219,49282,06-04-2024 16:08,1480
1219,24897,10-05-2024 20:44,49236
1219,4051,15-05-2024 23:19,7355
1219,37680,09-07-2024 19:37,78978
1219,24106,17-07-2024 18:35,11458
1219,49246,04-08-2024 20:32,26037
1219,9719,08-08-2024 03:07,4715
1219,32623,09-08-2024 11:04,1917
1219,46487,11-10-2024 17:30,91106
1219,7900,11-11-2024 19:20,44750
1219,43339,13-11-2024 09:34,2294
1219,43254,13-11-2024 09:50,16
1219,7186,08-12-2024 09:01,35951
1219,13724,14-12-2024 12:13,8832
1220,16484,15-01-2024 06:20,14131
1220,26196,31-01-2024 07:33,23113
1220,42407,06-02-2024 12:11,8918
1220,24830,13-03-2024 04:32,51381
1220,15647,30-05-2024 22:21,113389
1220,9634,31-05-2024 15:10,1009
1220,40044,11-06-2024 09:43,15513
1220,27383,18-06-2024 20:56,10753
1220,12564,30-06-2024 09:25,16589
1220,12928,12-10-2024 09:17,149752
1220,16045,21-10-2024 00:36,12439
1220,43250,21-10-2024 21:13,1237
1220,43911,08-11-2024 13:27,25454
1220,44841,14-11-2024 08:28,8341
1221,18899,08-02-2024 16:48,10199
1221,1750,19-02-2024 09:49,15421
1221,34379,24-03-2024 08:46,48897
1221,36148,04-04-2024 03:58,15552
1221,10720,05-04-2024 17:59,2281
1221,25655,24-04-2024 10:38,26919
1221,11278,12-05-2024 18:33,26395
1221,24496,15-05-2024 18:07,4294
1221,31561,18-05-2024 19:58,4431
1221,3072,17-06-2024 12:33,42755
1221,1211,24-06-2024 12:11,10058
1221,33733,27-06-2024 03:09,3778
1221,45722,02-07-2024 08:12,7503
1221,40868,02-07-2024 11:08,176
1221,23161,31-07-2024 16:20,42072
1221,28648,16-08-2024 18:06,23146
1221,4486,26-08-2024 17:48,14382
1221,31541,05-09-2024 20:45,14577
1221,6316,27-11-2024 09:31,118846
1221,27265,26-12-2024 20:39,42428
1222,12506,29-01-2024 12:39,34539
1222,33916,30-01-2024 10:20,1301
1222,36402,30-01-2024 10:43,23
1222,23951,05-03-2024 16:35,50752
1222,36849,31-03-2024 14:21,37306
1222,44678,10-06-2024 13:12,102171
1222,36162,02-07-2024 12:21,31629
1222,47237,06-07-2024 15:06,5925
1222,45967,27-07-2024 18:49,30463
1222,14957,15-09-2024 04:06,71117
1222,46252,26-11-2024 19:21,104595
1222,24730,03-12-2024 06:38,9317
1223,3810,20-02-2024 20:51,29343
1223,2466,15-04-2024 20:38,79187
1223,29629,18-04-2024 19:22,4244
1223,17184,23-04-2024 02:47,6205
1223,9431,03-05-2024 08:36,14749
1223,14613,08-05-2024 08:14,7178
1223,28172,09-06-2024 15:38,46524
1223,19776,22-09-2024 06:08,150630
1223,43997,16-10-2024 15:09,35101
1223,25284,14-11-2024 10:50,41501
1223,18370,23-12-2024 14:20,56370
1224,16061,30-01-2024 14:45,4311
1224,5787,12-02-2024 19:40,19015
1224,40169,05-03-2024 16:09,31469
1224,11748,11-03-2024 20:02,8873
1224,19441,28-03-2024 03:48,23506
1224,39562,28-03-2024 12:03,495
1224,13354,21-04-2024 19:26,35003
1224,14850,19-05-2024 23:10,40544
1224,39265,24-05-2024 16:30,6800
1224,5142,14-07-2024 04:35,72725
1224,39879,19-07-2024 18:11,8016
1224,41465,08-08-2024 08:46,28235
1224,26633,25-08-2024 13:35,24769
1224,20009,11-09-2024 11:43,24368
1224,33809,20-09-2024 06:24,12641
1224,16714,21-09-2024 18:03,2139
1224,44956,17-10-2024 15:59,37316
1224,27177,21-10-2024 13:21,5602
1224,37936,07-11-2024 02:52,23851
1224,10061,15-12-2024 21:52,55860
1225,14980,26-01-2024 17:15,20399
1225,30776,07-02-2024 14:30,17115
1225,37097,11-02-2024 13:22,5692
1225,45748,03-03-2024 19:24,30602
1225,26365,28-03-2024 23:15,36231
1225,37300,02-04-2024 06:03,6168
1225,38428,23-04-2024 20:16,31093
1225,37793,26-04-2024 19:45,4289
1225,25644,01-06-2024 15:11,51566
1225,40909,17-06-2024 20:28,23357
1225,11039,01-07-2024 21:06,20198
1225,27977,08-08-2024 13:27,54261
1225,35281,09-08-2024 13:03,1416
1225,21180,10-09-2024 20:25,46522
1225,34657,11-09-2024 20:23,1438
1225,24447,27-09-2024 09:30,22387
1225,31979,11-11-2024 15:00,65130
1225,22427,17-11-2024 10:03,8343
1225,35918,20-11-2024 16:38,4715
1225,48104,06-12-2024 13:48,22870
1226,19189,08-02-2024 18:08,26693
1226,20640,14-02-2024 12:42,8314
1226,4214,27-02-2024 00:04,17962
1226,5156,24-03-2024 14:22,38298
1226,252,01-04-2024 19:52,11850
1226,9645,10-04-2024 13:21,12569
1226,28479,05-05-2024 14:06,36045
1226,20664,27-05-2024 22:16,32170
1226,6753,14-06-2024 10:08,25192
1226,42194,23-06-2024 14:52,13244
1226,33871,25-06-2024 10:23,2611
1226,2084,02-07-2024 10:30,10087
1226,6413,04-07-2024 15:35,3185
1226,21029,14-07-2024 15:53,14418
1226,4525,23-07-2024 18:25,13112
1226,33256,16-08-2024 11:39,34154
1226,27861,20-08-2024 10:18,5679
1226,16373,20-08-2024 11:04,46
1226,41907,20-08-2024 22:29,685
1226,32831,22-08-2024 13:53,2364
1226,46762,27-09-2024 04:50,51297
1226,48749,17-11-2024 08:31,73661
1226,19558,06-12-2024 13:39,27668
1226,16380,25-12-2024 20:18,27759
1227,12614,30-01-2024 16:15,35854
1227,24335,05-02-2024 16:41,8666
1227,33647,15-03-2024 17:03,56182
1227,17177,16-03-2024 14:30,1287
1227,41459,07-05-2024 23:55,75445
1227,15417,14-05-2024 12:49,9414
1227,10269,14-06-2024 09:29,44440
1227,36563,27-06-2024 06:25,18536
1227,27083,29-07-2024 00:38,45733
1227,3318,15-08-2024 18:47,25569
1227,37981,22-08-2024 19:33,10126
1227,48626,04-09-2024 15:27,18474
1227,20490,20-09-2024 23:21,23514
1227,22921,28-09-2024 19:09,11268
1227,20171,30-09-2024 13:13,2524
1227,12941,23-10-2024 16:57,33344
1227,15164,07-11-2024 15:07,21490
1227,36159,22-11-2024 19:57,21890
1227,23995,21-12-2024 13:35,41378
1228,9269,27-01-2024 09:02,21109
1228,17408,11-02-2024 15:17,21975
1228,5914,20-03-2024 17:09,54832
1228,40458,06-05-2024 16:35,67646
1228,18386,18-05-2024 00:00,16285
1228,3819,03-06-2024 15:23,23963
1228,41675,06-07-2024 17:59,47676
1228,42691,06-07-2024 22:43,284
1228,16057,07-07-2024 17:05,1102
1228,40881,06-08-2024 12:15,42910
1228,31670,15-09-2024 07:36,57321
1228,3823,07-11-2024 06:07,76231
1228,17767,14-11-2024 16:20,10693
1228,49333,28-11-2024 17:48,20248
1228,12575,13-12-2024 17:46,21598
1228,41483,18-12-2024 23:01,7515
1228,19644,22-12-2024 02:33,4532
1229,42260,25-01-2024 17:12,31116
1229,46052,27-02-2024 00:53,46541
1229,17708,12-03-2024 01:29,20196
1229,12348,25-03-2024 19:18,19789
1229,14448,14-04-2024 11:31,28333
1229,46809,30-05-2024 15:17,66466
1229,38794,07-06-2024 10:18,11221
1229,28571,06-07-2024 08:59,41681
1229,45308,26-07-2024 16:36,29257
1229,2734,11-08-2024 18:35,23159
1229,13041,12-08-2024 12:46,1091
1229,41490,19-08-2024 08:49,9843
1229,39272,24-08-2024 12:39,7430
1229,912,21-09-2024 10:38,40199
1229,49909,27-09-2024 08:29,8511
1229,8693,12-10-2024 10:46,21737
1229,38341,13-10-2024 21:35,2089
1229,32763,15-10-2024 22:56,2961
1229,33713,30-10-2024 13:59,21063
1229,4710,19-11-2024 08:14,28455
1229,44707,30-11-2024 01:17,15423
1229,36690,07-12-2024 18:39,11122
1229,45435,13-12-2024 14:37,8398
1229,41318,29-12-2024 04:30,22433
1230,24020,08-01-2024 13:21,7186
1230,35363,18-02-2024 00:07,58246
1230,23154,10-03-2024 15:46,31179
1230,1373,16-05-2024 08:39,96053
1230,41594,05-06-2024 20:56,29537
1230,1761,06-06-2024 17:45,1249
1230,11981,11-06-2024 10:28,6763
1230,30073,20-07-2024 10:26,56158
1230,24478,22-07-2024 20:07,3461
1230,45211,27-08-2024 16:07,51600
1230,39256,28-08-2024 10:01,1074
1230,8756,26-09-2024 14:54,42053
1230,23652,22-10-2024 13:58,37384
1230,8151,11-11-2024 07:03,28385
1230,19742,09-12-2024 14:35,40772
1230,26383,26-12-2024 06:52,24017
1231,22389,02-02-2024 09:07,2732
1231,23855,15-02-2024 06:42,18575
1231,15760,19-02-2024 08:46,5884
1231,35882,29-02-2024 11:20,14554
1231,12802,28-03-2024 15:44,40584
1231,956,02-04-2024 13:01,7037
1231,35746,16-04-2024 00:03,19382
1231,16874,20-04-2024 17:54,6831
1231,47597,28-04-2024 16:52,11458
1231,36378,10-06-2024 10:00,61508
1231,13164,11-07-2024 07:47,44507
1231,19063,17-07-2024 11:33,8866
1231,47986,20-07-2024 00:45,3672
1231,37834,04-08-2024 22:48,22923
1231,15616,05-09-2024 15:27,45639
1231,31397,13-09-2024 10:40,11233
1231,2447,24-09-2024 14:13,16053
1231,28199,24-09-2024 18:51,278
1231,1721,06-10-2024 14:34,17023
1231,23256,31-10-2024 14:28,35994
1231,40391,18-11-2024 17:35,26107
1231,13062,08-12-2024 13:28,28553
1231,8750,14-12-2024 16:10,8802
1231,2769,18-12-2024 16:26,5776
1232,3812,16-02-2024 20:08,23695
1232,11785,05-03-2024 19:02,25854
1232,26771,18-03-2024 16:39,18577
1232,38236,28-03-2024 20:47,14648
1232,20976,13-04-2024 13:40,22613
1232,33222,27-04-2024 09:08,19888
1232,36189,06-05-2024 17:44,13476
1232,36681,08-05-2024 08:33,2329
1232,42240,08-05-2024 17:20,527
1232,23972,11-05-2024 13:00,4060
1232,2086,20-05-2024 04:54,12474
1232,3642,06-06-2024 15:43,25129
1232,17470,15-06-2024 09:49,12606
1232,5639,21-06-2024 14:00,8891
1232,6055,05-07-2024 13:32,20132
1232,27290,30-08-2024 00:44,79872
1232,47476,06-09-2024 11:15,10711
1232,11063,10-09-2024 11:35,5780
1232,45358,01-11-2024 18:36,75301
1232,3463,02-11-2024 09:36,900
1232,15092,05-11-2024 13:33,4557
1232,35375,06-11-2024 02:42,789
1232,21110,07-11-2024 18:38,2396
1232,1388,16-11-2024 14:56,12738
1232,32400,19-11-2024 16:49,4433
1232,42754,02-12-2024 14:44,18595
1232,24349,14-12-2024 19:23,17559
1233,979,28-01-2024 15:52,37889
1233,44196,29-01-2024 18:44,1612
1233,21002,01-02-2024 15:29,4125
1233,26100,05-02-2024 05:51,5182
1233,16270,08-02-2024 01:43,4072
1233,27046,19-02-2024 23:39,17156
1233,11929,07-03-2024 12:45,23826
1233,32131,09-03-2024 18:32,3227
1233,29122,29-03-2024 23:04,29072
1233,34455,31-03-2024 08:54,2030
1233,19171,14-04-2024 14:04,20470
1233,35859,06-07-2024 09:39,119255
1233,17937,16-07-2024 11:52,14533
1233,38703,20-08-2024 05:21,50009
1233,5048,31-08-2024 01:45,15624
1233,43036,03-09-2024 11:01,4876
1233,4870,13-09-2024 13:07,14526
1233,25909,26-09-2024 15:59,18892
1233,6891,28-09-2024 13:26,2727
1233,12464,10-10-2024 18:17,17571
1233,24175,29-10-2024 21:28,27551
1233,27434,11-11-2024 20:35,18667
1233,17204,14-11-2024 18:46,4211
1233,35002,26-11-2024 08:42,16676
1234,28693,09-01-2024 11:29,8144
1234,19893,10-01-2024 20:59,2010
1234,32926,08-03-2024 15:13,83174
1234,28826,17-03-2024 15:57,13004
1234,11643,03-06-2024 04:28,111631
1234,3193,05-06-2024 06:50,3022
1234,31825,12-06-2024 12:45,10435
1234,23638,21-06-2024 15:25,13120
1234,6309,07-07-2024 06:36,22511
1234,27772,09-07-2024 11:21,3165
1234,13943,26-07-2024 17:44,24863
1234,19111,15-08-2024 15:41,28677
1234,22227,13-09-2024 19:41,42000
1234,16000,14-09-2024 17:49,1328
1234,36100,15-09-2024 12:58,1149
1234,41992,15-10-2024 14:11,43273
1234,44139,04-11-2024 14:21,28810
1234,27929,13-11-2024 15:10,13009
1234,12858,27-11-2024 14:24,20114
1234,30128,28-11-2024 14:31,1447
1234,18554,04-12-2024 14:40,8649
1234,14588,09-12-2024 10:58,6978
1234,15502,11-12-2024 02:58,2400
1234,14990,11-12-2024 10:31,453
1234,42004,24-12-2024 09:22,18651
1234,45098,26-12-2024 01:20,2398
1234,29499,26-12-2024 05:32,252
1235,45359,24-01-2024 00:19,19749
1235,10421,01-02-2024 12:05,12226
1235,14064,10-02-2024 10:55,12890
1235,29922,12-03-2024 18:06,45071
1235,31325,19-03-2024 13:22,9796
1235,25995,29-03-2024 20:09,14807
1235,22116,06-04-2024 08:30,10821
1235,5199,12-04-2024 18:35,9245
1235,38858,20-04-2024 13:12,11197
1235,8522,16-05-2024 18:18,37746
1235,22406,06-06-2024 15:38,30080
1235,28617,19-06-2024 10:48,18430
1235,961,28-06-2024 08:44,12836
1235,39017,29-06-2024 19:12,2068
1235,42301,01-07-2024 20:43,2971
1235,48155,09-09-2024 13:02,100339
1235,46874,14-09-2024 03:40,6638
1235,47598,18-12-2024 17:48,137648
1235,7405,28-12-2024 13:42,14154
1235,48915,28-12-2024 17:51,249
1235,30505,30-12-2024 10:42,2451
1236,18231,06-03-2024 15:03,8478
1236,30016,28-03-2024 09:40,31357
1236,27983,23-04-2024 10:26,37486
1236,21134,26-04-2024 11:15,4369
1236,8551,20-05-2024 10:22,34507
1236,15577,25-05-2024 16:32,7570
1236,23755,03-06-2024 21:15,13243
1236,20850,07-06-2024 16:17,5462
1236,40269,23-06-2024 15:01,22964
1236,1967,04-08-2024 20:36,60815
1236,43891,06-09-2024 18:29,47393
1236,28029,07-10-2024 19:44,44715
1236,17164,03-11-2024 19:32,38868
1236,23584,11-11-2024 18:11,11439
1236,8469,06-12-2024 12:17,35646
1236,13781,17-12-2024 19:21,16264
1236,41563,25-12-2024 19:07,11506
1237,15832,12-01-2024 10:33,12396
1237,9594,06-02-2024 19:07,36514
1237,47855,19-04-2024 01:57,104090
1237,40211,08-05-2024 09:45,27828
1237,20761,04-06-2024 15:24,39219
1237,34847,06-06-2024 13:18,2754
1237,29619,19-06-2024 21:03,19185
1237,22577,07-07-2024 10:50,25307
1237,21644,18-07-2024 12:41,15951
1237,43837,22-07-2024 19:23,6162
1237,3272,01-08-2024 00:17,13254
1237,9063,06-08-2024 13:06,7969
1237,13573,11-08-2024 20:16,7630
1237,12798,11-09-2024 16:08,44392
1237,35729,17-09-2024 20:23,8895
1237,9544,20-09-2024 09:50,3687
1237,16952,01-10-2024 18:48,16378
1237,6950,09-10-2024 06:01,10753
1237,9838,28-10-2024 20:21,28220
1237,7845,15-11-2024 20:22,25921
1237,43774,24-11-2024 20:45,12983
1237,35549,17-12-2024 08:18,32373
1238,46714,09-01-2024 09:45,4909
1238,38891,21-01-2024 00:14,16709
1238,8530,06-02-2024 18:21,24127
1238,40964,19-02-2024 03:11,17810
1238,2660,18-04-2024 20:00,85969
1238,13282,05-05-2024 19:22,24442
1238,17316,08-05-2024 10:11,3769
1238,21600,08-05-2024 19:30,559
1238,46824,15-05-2024 22:40,10270
1238,40078,29-05-2024 13:21,19601
1238,10493,11-06-2024 22:24,19263
1238,45150,08-08-2024 20:07,83383
1238,39329,14-08-2024 13:51,8264
1238,49804,05-09-2024 19:12,32001
1238,2142,21-09-2024 14:49,22777
1238,33247,07-10-2024 02:36,22307
1238,20562,12-10-2024 09:30,7614
1238,1614,03-11-2024 10:22,31732
1239,21532,09-01-2024 22:43,1958
1239,33185,10-02-2024 16:50,45727
1239,3070,29-02-2024 04:31,26621
1239,35705,03-03-2024 19:25,5214
1239,35550,05-03-2024 07:33,2168
1239,33613,06-03-2024 15:35,1922
1239,2855,09-03-2024 13:55,4220
1239,41744,15-03-2024 08:19,8304
1239,3234,09-04-2024 03:25,35706
1239,43757,17-04-2024 20:47,12562
1239,19740,24-04-2024 22:24,10177
1239,43037,26-04-2024 14:39,2415
1239,7890,26-04-2024 19:04,265
1239,36121,01-05-2024 18:31,7167
1239,40249,11-05-2024 15:28,14217
1239,3994,07-06-2024 01:46,38058
1239,19471,29-07-2024 12:24,75518
1239,478,03-08-2024 02:38,6614
1239,26597,05-09-2024 16:48,48370
1239,47648,12-10-2024 15:59,53231
1239,19376,14-10-2024 18:24,3025
1239,32804,15-11-2024 08:20,45476
1239,31097,26-12-2024 18:50,59670
1240,48382,16-01-2024 21:03,17793
1240,16104,01-02-2024 20:07,22984
1240,38329,22-03-2024 16:19,71772
1240,27259,19-04-2024 15:36,40277
1240,29658,27-04-2024 20:57,11841
1240,14896,01-05-2024 15:10,5413
1240,19115,03-05-2024 21:01,3231
1240,4908,18-05-2024 14:44,21223
1240,7508,28-06-2024 23:53,59589
1240,37587,07-07-2024 09:24,12091
1240,22605,11-07-2024 17:47,6263
1240,46847,08-08-2024 20:04,40457
1240,41637,20-08-2024 07:37,16533
1240,45327,10-09-2024 12:06,30509
1240,17151,01-11-2024 08:42,74676
1240,15509,15-11-2024 05:08,19946
1240,16825,27-11-2024 11:22,17654
1240,24181,15-12-2024 14:58,26136
1241,41838,19-01-2024 18:12,15593
1241,20389,26-01-2024 02:41,9149
1241,27596,12-02-2024 17:01,25340
1241,39079,28-02-2024 04:45,22304
1241,4316,29-02-2024 20:35,2390
1241,43126,08-04-2024 18:02,56007
1241,16804,11-04-2024 20:57,4495
1241,12979,19-04-2024 16:00,11223
1241,623,29-04-2024 06:31,13831
1241,42985,23-05-2024 13:58,35007
1241,43271,28-05-2024 11:57,7079
1241,12129,13-06-2024 10:30,22953
1241,4356,15-07-2024 18:23,46553
1241,12596,25-07-2024 12:19,14036
1241,29870,29-07-2024 15:19,5940
1241,17830,01-08-2024 08:46,3927
1241,37374,08-08-2024 19:51,10745
1241,5539,31-08-2024 13:06,32715
1241,25633,13-09-2024 18:16,19030
1241,45235,20-09-2024 18:12,10076
1241,11177,25-10-2024 17:23,50351
1241,48276,29-10-2024 13:55,5552
1241,5807,08-12-2024 20:18,57983
1241,8837,26-12-2024 12:36,25458
1242,49033,20-01-2024 18:00,24821
1242,4245,22-01-2024 13:35,2615
1242,46097,23-01-2024 14:44,1509
1242,19294,11-02-2024 20:54,27730
1242,1062,20-03-2024 13:39,54285
1242,20692,07-04-2024 00:02,25103
1242,295,09-05-2024 09:11,46629
1242,2970,17-06-2024 09:27,56176
1242,16564,29-06-2024 08:51,17244
