customer_id,age,income,city,account_type,join_date,tenure_days,risk_score,is_active,avg_txn_amount,std_txn_amount,total_spend,txn_count,fraud_count,fraud_rate
1024,76,38007459.07,Mumbai,Premium,2021-12-12,1630,0.4,True,10485.38,12224.07,199222.26,19,3,0.15789473684210525
1025,40,233666743.96,Delhi,Current,2017-10-31,3133,0.004,False,42037.66,48219.32,672602.62,16,0,0.0
1026,61,61859958.52,Ahmedabad,Premium,2024-03-26,795,0.199,True,22255.34,33697.8,534128.23,24,8,0.3333333333333333
1027,61,28722798.08,Mumbai,Current,2021-08-05,1759,0.08,True,33087.94,32543.67,661758.89,20,2,0.1
1028,51,289352453.54,Hyderabad,Premium,2022-04-09,1512,0.204,True,17411.23,19251.33,470103.17,27,1,0.037037037037037035
1029,36,24414032.64,Ahmedabad,Premium,2016-11-25,3473,0.161,False,37924.76,53857.75,872269.56,23,4,0.17391304347826086
1030,65,40798397.4,Chennai,Current,2017-01-15,3422,0.028,True,26745.87,37733.35,722138.62,27,1,0.037037037037037035
1031,63,25898024.74,Kolkata,Premium,2020-10-14,2054,0.191,True,50543.29,60282.19,1010865.81,20,1,0.05
1032,34,30262924.1,Ahmedabad,Premium,2023-12-27,885,0.248,True,21760.49,49326.98,500491.32,23,2,0.08695652173913043
1033,29,65619173.36,Chennai,Current,2018-03-27,2986,0.035,True,26470.04,36805.3,529400.9,20,4,0.2
1034,33,40508150.42,Chennai,Current,2025-02-02,482,0.009,True,27387.68,48307.15,575141.2,21,3,0.14285714285714285
1035,30,188735157.35,Chennai,Premium,2023-10-22,951,0.213,True,20192.62,22658.31,545200.78,27,1,0.037037037037037035
1036,33,20529681.75,Hyderabad,Premium,2024-03-14,807,0.223,True,25498.32,32695.67,662956.36,26,1,0.038461538461538464
1037,55,38565224.73,Delhi,Current,2023-06-01,1094,0.033,True,12037.22,11677.12,216670.04,18,2,0.1111111111111111
1038,56,249866053.69,Delhi,Current,2019-03-06,2642,0.006,True,22311.4,36742.35,401605.12,18,4,0.2222222222222222
1039,75,34651294.64,Mumbai,Current,2025-03-08,448,0.248,True,87747.68,99359.19,2018196.75,23,1,0.043478260869565216
1040,68,74462839.84,Mumbai,Premium,2023-07-16,1049,0.225,True,25424.53,22378.47,305094.36,12,2,0.16666666666666666
1041,37,63824696.33,Delhi,Current,2023-03-18,1169,0.028,True,47301.51,66740.0,851427.24,18,0,0.0
1042,39,17150032.69,Hyderabad,Current,2018-06-08,2913,0.068,True,48865.44,64467.49,1123905.06,23,2,0.08695652173913043
1043,69,22695068.17,Mumbai,Premium,2022-05-25,1466,0.205,True,10400.3,12752.88,270407.69,26,1,0.038461538461538464
1044,53,104431201.78,Ahmedabad,Premium,2016-11-03,3495,0.233,True,49062.94,52650.78,1128447.57,23,4,0.17391304347826086
1045,45,888794062.6,Delhi,Premium,2025-07-07,327,0.237,True,32915.39,40781.21,757053.94,23,4,0.17391304347826086
1046,63,50206781.86,Chennai,Premium,2018-01-01,3071,0.179,True,26454.42,29885.27,661360.57,25,1,0.04
1047,31,90913549.96,Pune,Premium,2020-10-18,2050,0.177,True,40872.44,75361.18,776576.29,19,2,0.10526315789473684
1048,61,124303806.26,Mumbai,Current,2019-11-18,2385,0.053,True,30594.83,40779.7,887250.11,29,1,0.034482758620689655
1049,28,17782919.02,Hyderabad,Premium,2016-12-13,3455,0.24,True,21275.44,22414.15,404233.31,19,2,0.10526315789473684
1050,40,44086400.47,Mumbai,Premium,2024-11-11,565,0.156,True,27998.46,43722.76,643964.64,23,2,0.08695652173913043
1051,39,19218637.84,Pune,Current,2023-07-15,1050,0.031,True,31821.4,50142.76,604606.58,19,0,0.0
1052,71,698305580.38,Delhi,Premium,2023-05-07,1119,0.397,True,59483.67,76007.12,1368124.42,23,1,0.043478260869565216
1053,28,38347534.95,Chennai,Premium,2023-08-06,1028,0.205,True,27897.19,36659.96,781121.43,28,4,0.14285714285714285
1054,75,128710344.54,Chennai,Current,2025-06-12,352,0.211,True,15119.49,35158.64,181433.83,12,0,0.0
1055,77,66704222.86,Bangalore,Premium,2025-07-03,331,0.309,True,25351.65,34232.76,532384.56,21,3,0.14285714285714285
1056,69,54149684.58,Delhi,Current,2024-03-13,808,0.089,True,43896.58,33307.49,965724.76,22,4,0.18181818181818182
1057,35,20086916.29,Kolkata,Current,2026-02-18,101,0.052,True,45940.41,60269.38,1424152.59,31,2,0.06451612903225806
1058,59,35340765.16,Bangalore,Current,2018-04-19,2963,0.036,True,20432.5,28175.98,551677.37,27,0,0.0
1059,37,112761889.78,Mumbai,Premium,2022-06-10,1450,0.189,True,36717.86,43842.5,771075.03,21,2,0.09523809523809523
1060,50,43253983.17,Hyderabad,Premium,2022-02-19,1561,0.154,True,52882.28,58822.3,1374939.21,26,2,0.07692307692307693
1061,30,93138002.87,Mumbai,Current,2019-07-31,2495,0.026,True,48980.77,68564.29,1126557.74,23,1,0.043478260869565216
1062,68,51005667.08,Pune,Current,2024-04-13,777,0.053,True,31412.61,53481.09,628252.13,20,1,0.05
1063,45,70481193.18,Delhi,Premium,2024-11-02,574,0.192,True,41246.95,49492.05,1196161.44,29,1,0.034482758620689655
1064,49,34374971.06,Chennai,Premium,2016-09-20,3539,0.186,True,74187.71,96533.72,1187003.33,16,2,0.125
1065,19,36721714.47,Hyderabad,Premium,2020-08-09,2120,0.38,True,66535.1,89088.14,1796447.72,27,7,0.25925925925925924
1066,53,21121104.69,Ahmedabad,Current,2020-03-22,2260,0.05,True,26088.92,38146.28,547867.41,21,3,0.14285714285714285
1067,29,26713327.77,Bangalore,Current,2019-09-03,2461,0.059,True,14864.35,22038.79,252693.93,17,0,0.0
1068,36,311264402.67,Pune,Current,2024-12-18,528,0.058,True,40140.57,36657.51,762670.8,19,2,0.10526315789473684
1069,78,46633286.97,Delhi,Current,2017-06-08,3278,0.151,True,63193.65,69695.72,1200679.3,19,2,0.10526315789473684
1070,21,97709533.62,Chennai,Premium,2020-04-27,2224,0.318,True,65726.64,77686.41,1248806.07,19,2,0.10526315789473684
1071,19,75872130.49,Delhi,Premium,2020-05-10,2211,0.385,False,33625.54,56929.86,1042391.72,31,5,0.16129032258064516
1072,38,72988477.97,Chennai,Premium,2021-03-20,1897,0.25,True,61893.78,62009.23,1423556.85,23,4,0.17391304347826086
1073,39,23689494.05,Pune,Premium,2017-09-24,3170,0.168,True,31373.93,48969.18,596104.66,19,7,0.3684210526315789
1074,26,59573970.47,Pune,Current,2018-02-16,3025,0.016,True,50847.85,51889.94,1067804.86,21,2,0.09523809523809523
1075,51,230513030.33,Hyderabad,Current,2024-06-14,715,0.011,True,24756.01,26878.17,643656.29,26,1,0.038461538461538464
1076,33,40811450.99,Delhi,Current,2024-06-16,713,0.029,True,35876.01,37099.41,932776.36,26,2,0.07692307692307693
1077,35,42948192.53,Hyderabad,Current,2019-02-05,2671,0.06,True,37226.16,66774.93,856201.72,23,1,0.043478260869565216
1078,27,68640803.77,Mumbai,Premium,2022-05-09,1482,0.236,True,28805.06,35581.04,720126.54,25,4,0.16
1079,78,25251710.49,Chennai,Current,2025-10-29,213,0.25,True,19930.23,29234.35,458395.34,23,3,0.13043478260869565
1080,66,82468171.64,Ahmedabad,Current,2023-02-17,1198,0.063,True,17651.69,25956.72,405988.93,23,1,0.043478260869565216
1081,76,199132239.78,Kolkata,Current,2018-10-14,2785,0.16,True,71858.69,74248.82,1006021.69,14,1,0.07142857142857142
1082,37,446328800.96,Hyderabad,Current,2020-09-02,2096,0.005,True,81313.67,80111.93,3089919.58,38,7,0.18421052631578946
1083,42,67626290.35,Pune,Premium,2020-04-14,2237,0.227,True,52930.19,66105.1,1217394.39,23,3,0.13043478260869565
1084,19,68302002.81,Mumbai,Current,2026-05-26,4,0.312,True,37037.7,58688.01,740753.99,20,1,0.05
1085,65,46192010.13,Bangalore,Premium,2017-12-12,3091,0.186,True,22917.16,46152.85,595846.18,26,0,0.0
1086,76,26893464.25,Delhi,Current,2018-10-06,2793,0.209,True,43009.11,65006.26,731154.82,17,2,0.11764705882352941
1087,27,31023379.62,Chennai,Premium,2020-11-02,2035,0.181,True,40099.74,51859.2,1283191.67,32,3,0.09375
1088,31,187538340.43,Bangalore,Current,2022-04-04,1517,0.039,True,31386.29,50248.84,784657.23,25,0,0.0
1089,66,138726217.97,Kolkata,Premium,2020-02-18,2293,0.213,True,29454.82,49887.56,765825.44,26,1,0.038461538461538464
1090,39,170777316.1,Hyderabad,Premium,2026-03-20,71,0.323,True,29632.08,41459.92,592641.57,20,1,0.05
1091,30,29706908.06,Kolkata,Current,2018-12-09,2729,0.043,True,36573.42,33904.34,841188.66,23,0,0.0
1092,71,37090771.75,Pune,Current,2021-06-22,1803,0.198,True,80925.85,87719.82,1942220.39,24,3,0.125
1093,57,171683801.45,Pune,Premium,2016-10-13,3516,0.15,True,44397.29,51980.96,1154329.47,26,3,0.11538461538461539
1094,62,86132510.69,Mumbai,Current,2022-05-13,1478,0.066,True,23562.17,36915.2,471243.41,20,3,0.15
1095,35,149547552.7,Delhi,Current,2026-01-21,129,0.012,True,27175.98,49011.3,570695.66,21,2,0.09523809523809523
1096,47,130425033.22,Ahmedabad,Premium,2017-03-16,3362,0.236,True,30599.05,68793.38,489584.78,16,0,0.0
1097,20,56006382.6,Pune,Premium,2025-08-20,283,0.338,True,16244.69,29992.64,324893.86,20,3,0.15
1098,54,29464751.49,Pune,Premium,2018-08-14,2846,0.215,True,20148.24,21450.05,423112.94,21,3,0.14285714285714285
1099,25,28065045.64,Bangalore,Premium,2022-09-21,1347,0.237,True,52588.94,80893.55,1419901.32,27,3,0.1111111111111111
1100,37,172446425.46,Hyderabad,Current,2026-04-27,33,0.216,True,26277.28,25130.21,683209.21,26,0,0.0
1101,30,221254485.2,Ahmedabad,Current,2021-05-28,1828,0.016,True,27720.66,36440.42,554413.21,20,2,0.1
1102,30,84195711.42,Pune,Current,2026-03-21,70,0.188,True,22535.97,45244.68,473255.39,21,3,0.14285714285714285
1103,75,44485301.83,Ahmedabad,Current,2024-08-06,662,0.179,True,31557.02,43136.26,757368.53,24,1,0.041666666666666664
1104,30,164365670.99,Mumbai,Premium,2024-01-02,879,0.229,True,50465.06,52918.96,1362556.74,27,1,0.037037037037037035
1105,25,89292672.9,Mumbai,Premium,2025-07-06,328,0.191,True,12385.01,11802.18,260085.3,21,7,0.3333333333333333
1106,60,46662842.75,Hyderabad,Current,2025-08-24,279,0.097,True,17728.8,40298.52,425491.16,24,2,0.08333333333333333
1107,45,38306889.37,Hyderabad,Premium,2018-06-24,2897,0.197,True,50358.44,58631.75,1309319.33,26,3,0.11538461538461539
1108,55,90488114.58,Chennai,Premium,2026-04-27,33,0.329,True,39570.9,52991.65,870559.73,22,14,0.6363636363636364
1109,42,61855666.9,Mumbai,Current,2020-10-03,2065,0.072,True,29130.84,37532.98,640878.55,22,2,0.09090909090909091
1110,51,29848243.31,Ahmedabad,Premium,2021-01-03,1973,0.154,True,32033.53,35263.32,608637.13,19,1,0.05263157894736842
1111,65,103965493.1,Hyderabad,Premium,2016-12-08,3460,0.166,True,72472.22,90396.02,1521916.56,21,2,0.09523809523809523
1112,58,95958244.49,Mumbai,Premium,2023-05-15,1111,0.232,True,35059.43,42907.58,736248.03,21,2,0.09523809523809523
1113,44,116729378.46,Kolkata,Current,2018-11-13,2755,0.035,True,33355.37,41866.55,933950.25,28,3,0.10714285714285714
1114,29,26917400.54,Mumbai,Current,2018-01-22,3050,0.002,True,33908.83,35869.49,949447.16,28,2,0.07142857142857142
1115,19,134732448.33,Bangalore,Premium,2017-09-09,3185,0.331,True,32277.95,51867.04,871504.69,27,1,0.037037037037037035
1116,57,60204301.37,Hyderabad,Current,2020-03-18,2264,0.073,True,35805.78,34757.42,644503.98,18,1,0.05555555555555555
1117,53,34034845.43,Bangalore,Premium,2019-04-30,2587,0.195,True,27691.96,42721.94,498455.37,18,0,0.0
1118,35,303871904.78,Mumbai,Current,2022-11-24,1283,0.086,True,59338.54,72058.82,1068093.64,18,3,0.16666666666666666
1119,42,56271359.07,Mumbai,Premium,2017-11-15,3118,0.23,True,42071.77,49708.24,757291.88,18,1,0.05555555555555555
1120,25,107791618.25,Mumbai,Current,2024-08-16,652,0.047,True,61061.04,81523.7,1343342.79,22,4,0.18181818181818182
1121,67,926313594.85,Kolkata,Current,2020-08-20,2109,0.046,True,10239.45,15581.09,133112.89,13,1,0.07692307692307693
1122,61,17209379.88,Kolkata,Premium,2017-08-07,3218,0.195,True,17210.32,27262.6,447468.34,26,0,0.0
1123,51,50248579.18,Pune,Current,2024-12-28,518,0.002,True,41483.03,50022.15,912626.72,22,1,0.045454545454545456
1124,59,309878908.76,Mumbai,Current,2022-01-05,1606,0.092,True,32460.29,38391.18,973808.77,30,1,0.03333333333333333
1125,34,34580418.66,Bangalore,Current,2020-03-10,2272,0.03,True,32185.65,56064.01,804641.36,25,0,0.0
1126,41,19790970.23,Bangalore,Current,2022-11-14,1293,0.004,True,56381.26,72359.58,1635056.58,29,2,0.06896551724137931
1127,69,102372718.78,Chennai,Current,2017-11-16,3117,0.032,True,40355.25,53997.6,1089591.65,27,0,0.0
1128,55,47273424.93,Pune,Premium,2019-01-13,2694,0.182,False,29039.0,31788.47,842130.96,29,2,0.06896551724137931
1129,27,44879705.97,Chennai,Premium,2022-10-04,1334,0.203,True,31963.16,39285.28,767115.72,24,1,0.041666666666666664
1130,47,14999032.4,Chennai,Current,2018-02-03,3038,0.069,True,24080.46,52338.14,577931.16,24,2,0.08333333333333333
1131,73,33039254.77,Pune,Premium,2024-09-10,627,0.349,True,56675.79,78772.31,1416894.64,25,6,0.24
1132,75,60178768.17,Mumbai,Premium,2020-09-04,2094,0.307,True,43676.83,50765.35,698829.29,16,2,0.125
1133,60,178076842.08,Pune,Current,2020-10-02,2066,0.076,True,23452.27,42269.32,469045.32,20,1,0.05
1134,74,81889100.66,Delhi,Premium,2019-12-08,2365,0.374,True,57013.17,48703.28,798184.43,14,1,0.07142857142857142
1135,50,34691663.02,Ahmedabad,Premium,2023-05-25,1101,0.213,True,29063.28,38892.7,610328.81,21,1,0.047619047619047616
1136,62,51771587.59,Hyderabad,Current,2022-05-27,1464,0.066,False,24305.77,19249.83,583338.4,24,1,0.041666666666666664
1137,71,201688564.59,Mumbai,Current,2020-11-23,2014,0.223,True,12950.39,13180.53,271958.13,21,1,0.047619047619047616
1138,51,240528305.68,Bangalore,Premium,2024-04-22,768,0.2,True,19720.06,22806.8,473281.53,24,3,0.125
1139,76,61472248.09,Bangalore,Current,2023-05-06,1120,0.24,True,70698.82,83012.37,1838169.37,26,3,0.11538461538461539
1140,36,105515851.25,Chennai,Current,2021-05-12,1844,0.01,False,46083.73,46425.85,921674.56,20,4,0.2
1141,73,18317631.33,Bangalore,Premium,2023-10-23,950,0.313,True,29344.59,36418.49,733614.8,25,2,0.08
1142,27,27610140.7,Mumbai,Current,2020-06-23,2167,0.018,True,54840.57,70624.53,1151652.05,21,1,0.047619047619047616
1143,43,206821870.25,Bangalore,Premium,2022-07-06,1424,0.231,True,48444.74,71987.2,1356452.75,28,2,0.07142857142857142
1144,58,37416615.57,Bangalore,Current,2019-06-12,2544,0.027,True,43213.05,66225.54,1123539.24,26,3,0.11538461538461539
1145,43,152113488.0,Hyderabad,Current,2017-04-02,3345,0.076,True,8973.61,12858.54,206393.12,23,0,0.0
1146,41,36257635.9,Pune,Premium,2020-05-30,2191,0.157,True,70310.59,77008.47,1406211.72,20,2,0.1
1147,53,49808621.48,Hyderabad,Premium,2026-02-17,102,0.194,True,25547.69,45041.77,485406.06,19,0,0.0
1148,39,41764598.17,Mumbai,Premium,2017-03-06,3372,0.205,True,35626.12,63407.25,783774.66,22,4,0.18181818181818182
1149,35,70517168.45,Pune,Current,2025-11-15,196,0.014,True,55590.5,59713.46,889448.07,16,6,0.375
1150,75,124329469.58,Ahmedabad,Premium,2024-11-30,546,0.378,True,30757.31,51532.43,768932.66,25,2,0.08
1151,67,257175791.71,Mumbai,Current,2021-12-02,1640,0.032,True,27052.02,31806.15,676300.6,25,1,0.04
1152,67,46962752.02,Mumbai,Premium,2024-07-22,677,0.189,True,69757.78,66034.14,1883459.99,27,1,0.037037037037037035
1153,64,361426059.98,Kolkata,Current,2022-04-19,1502,0.033,True,49247.09,71891.17,1132683.08,23,1,0.043478260869565216
1154,64,35282672.55,Delhi,Current,2022-04-19,1502,0.045,True,25723.44,28594.39,437298.43,17,3,0.17647058823529413
1155,53,55583452.4,Mumbai,Current,2023-03-30,1157,0.076,True,62533.4,79197.11,1313201.34,21,1,0.047619047619047616
1156,55,35011309.39,Chennai,Current,2024-08-24,644,0.088,True,43866.12,54034.28,745724.07,17,8,0.47058823529411764
1157,47,33559511.1,Mumbai,Premium,2020-03-20,2262,0.205,True,32627.61,40545.01,978828.36,30,1,0.03333333333333333
1158,49,73745923.72,Bangalore,Premium,2025-02-10,474,0.215,True,27808.94,34659.9,528369.91,19,1,0.05263157894736842
1159,19,51824399.41,Hyderabad,Current,2022-09-29,1339,0.217,True,17671.18,18832.38,229725.29,13,0,0.0
1160,20,334617506.68,Chennai,Current,2021-05-07,1849,0.19,False,27690.11,55626.43,747632.93,27,3,0.1111111111111111
1161,32,76985796.85,Hyderabad,Current,2019-08-23,2472,0.087,True,70301.03,66891.74,1687224.71,24,5,0.20833333333333334
1162,42,57400529.62,Pune,Current,2020-05-15,2206,0.081,True,28426.19,49994.21,568523.77,20,1,0.05
1163,75,54171175.26,Bangalore,Current,2017-07-13,3243,0.169,True,63817.74,59107.25,1340172.6,21,0,0.0
1164,63,80550230.04,Hyderabad,Premium,2018-04-23,2959,0.242,True,28096.05,40666.03,421440.78,15,1,0.06666666666666667
1165,48,106269960.69,Bangalore,Current,2023-05-27,1099,0.042,True,42175.63,60192.28,1054390.85,25,3,0.12
1166,58,50076817.65,Bangalore,Premium,2019-08-19,2476,0.228,True,43059.82,59060.87,1205675.1,28,1,0.03571428571428571
1167,66,56069734.83,Kolkata,Current,2017-06-07,3279,0.072,True,38223.17,40057.56,573347.53,15,3,0.2
1168,73,35645487.13,Delhi,Premium,2025-03-29,427,0.339,True,21697.72,51198.86,347163.45,16,1,0.0625
1169,55,50454635.4,Delhi,Current,2019-05-12,2575,0.069,True,30645.38,40064.31,796779.83,26,3,0.11538461538461539
1170,60,98611557.98,Ahmedabad,Current,2018-06-07,2914,0.026,True,77571.88,90211.96,1318721.99,17,12,0.7058823529411765
1171,69,97493671.49,Chennai,Current,2026-02-11,108,0.078,True,17254.16,19809.82,379591.5,22,3,0.13636363636363635
1172,67,97332583.87,Bangalore,Current,2021-05-28,1828,0.089,True,46158.58,61906.57,1292440.31,28,3,0.10714285714285714
1173,24,17006163.17,Bangalore,Current,2026-03-25,66,0.316,True,23810.77,48616.19,595269.35,25,1,0.04
1174,60,58372730.57,Kolkata,Current,2023-07-08,1057,0.069,True,62764.98,60538.14,878709.65,14,3,0.21428571428571427
1175,79,72934860.54,Mumbai,Premium,2021-08-19,1745,0.318,True,56294.59,66118.64,1125891.78,20,1,0.05
1176,21,25251092.45,Chennai,Current,2023-05-18,1108,0.233,True,27877.61,34857.99,362408.9,13,3,0.23076923076923078
1177,60,28732201.18,Chennai,Premium,2017-09-15,3179,0.189,True,10257.57,13122.7,143606.02,14,1,0.07142857142857142
1178,70,71436678.97,Kolkata,Current,2024-12-31,515,0.031,True,33030.07,46286.42,660601.44,20,6,0.3
1179,40,21479728.94,Bangalore,Current,2025-03-01,455,0.002,True,75172.24,69844.76,2555856.16,34,2,0.058823529411764705
1180,36,44029270.71,Delhi,Current,2016-11-14,3484,0.013,True,39745.04,63430.58,1112861.12,28,1,0.03571428571428571
1181,66,21677247.47,Kolkata,Premium,2017-09-12,3182,0.206,True,15205.92,23515.14,364942.11,24,2,0.08333333333333333
1182,54,102403891.39,Bangalore,Current,2025-07-12,322,0.044,True,20434.02,36578.15,490416.45,24,5,0.20833333333333334
1183,28,53491855.89,Pune,Current,2025-03-26,430,0.048,True,19459.66,26326.26,467031.89,24,0,0.0
1184,76,36702312.94,Mumbai,Current,2017-05-25,3292,0.188,True,19129.34,17412.24,554750.93,29,1,0.034482758620689655
1185,68,90532932.97,Mumbai,Current,2016-07-19,3602,0.087,True,57941.07,82686.95,1332644.65,23,3,0.13043478260869565
1186,50,35594305.71,Kolkata,Premium,2025-08-08,295,0.151,True,35120.44,45731.82,878011.12,25,0,0.0
1187,76,43903970.32,Mumbai,Current,2020-08-31,2098,0.19,True,69676.83,86832.73,1114829.35,16,2,0.125
1188,73,67616623.8,Ahmedabad,Current,2020-12-15,1992,0.231,True,37940.56,55329.82,1024395.0,27,9,0.3333333333333333
1189,62,94199374.54,Chennai,Current,2025-06-10,354,0.007,True,58317.56,73164.37,1457939.06,25,2,0.08
1190,78,55585473.71,Mumbai,Current,2018-12-19,2719,0.233,True,31601.37,32573.48,410817.81,13,1,0.07692307692307693
1191,55,45733306.11,Mumbai,Current,2025-11-28,183,0.061,True,26545.66,43871.82,663641.38,25,2,0.08
1192,33,264620631.94,Kolkata,Current,2019-02-17,2659,0.011,True,45465.85,69404.02,1182112.03,26,0,0.0
1193,48,76707067.18,Mumbai,Current,2016-07-20,3601,0.037,True,35025.64,51100.96,875641.07,25,2,0.08
1194,33,94606175.31,Mumbai,Current,2020-07-08,2152,0.061,True,61432.11,71682.55,1781531.15,29,2,0.06896551724137931
1195,26,39739023.9,Bangalore,Current,2019-08-04,2491,0.022,True,27387.97,38841.2,657311.33,24,1,0.041666666666666664
1196,38,138400451.7,Mumbai,Current,2020-02-25,2286,0.04,True,14409.49,21535.63,302599.24,21,1,0.047619047619047616
1197,50,53207701.9,Hyderabad,Current,2024-03-10,811,0.005,True,45317.95,38522.1,1268902.58,28,3,0.10714285714285714
1198,21,166093842.25,Delhi,Premium,2022-07-19,1411,0.395,True,23124.99,26936.53,439374.83,19,3,0.15789473684210525
1199,25,80657407.62,Ahmedabad,Current,2026-01-22,128,0.023,True,72897.39,91017.84,1385050.46,19,6,0.3157894736842105
1200,41,24491050.35,Kolkata,Premium,2018-11-03,2765,0.185,True,51876.19,58484.13,881895.3,17,2,0.11764705882352941
1201,29,35753200.1,Hyderabad,Premium,2022-02-15,1565,0.159,True,37208.9,35612.51,930222.39,25,2,0.08
1202,31,302795463.08,Hyderabad,Current,2017-05-09,3308,0.041,True,66886.36,86112.21,1872818.05,28,2,0.07142857142857142
1203,78,112149221.84,Mumbai,Current,2022-07-11,1419,0.222,True,31707.35,40826.59,792683.69,25,1,0.04
1204,34,77716192.48,Chennai,Current,2020-03-19,2263,0.022,True,35466.39,53396.98,886659.85,25,0,0.0
1205,18,52398020.38,Delhi,Current,2024-05-15,745,0.173,True,29428.11,32802.17,529706.04,18,1,0.05555555555555555
1206,57,53265454.16,Kolkata,Premium,2020-07-05,2155,0.181,True,59144.61,75549.26,1419470.71,24,4,0.16666666666666666
1207,74,227797821.88,Chennai,Premium,2023-02-07,1208,0.36,True,30467.43,25263.9,639816.13,21,2,0.09523809523809523
1208,42,206844284.16,Chennai,Current,2019-06-23,2533,0.004,True,42592.9,40696.18,766672.19,18,1,0.05555555555555555
1209,34,98232198.38,Pune,Premium,2025-01-18,497,0.185,True,77114.32,89199.27,1619400.75,21,4,0.19047619047619047
1210,61,57746779.75,Bangalore,Current,2023-08-26,1008,0.011,True,31589.15,35339.1,1042442.0,33,2,0.06060606060606061
1211,34,86426010.83,Kolkata,Premium,2023-07-01,1064,0.155,True,40198.39,49410.21,803967.89,20,0,0.0
1212,78,181570572.8,Mumbai,Premium,2024-03-10,811,0.312,True,26654.94,46785.09,506443.8,19,2,0.10526315789473684
1213,19,462883956.36,Chennai,Premium,2019-08-03,2492,0.319,True,39955.59,41252.02,719200.62,18,2,0.1111111111111111
1214,78,58344797.36,Kolkata,Premium,2022-06-13,1447,0.373,True,32171.0,51785.16,418223.03,13,1,0.07692307692307693
1215,34,46449143.08,Chennai,Premium,2021-01-11,1965,0.234,True,17281.47,21292.39,414755.17,24,0,0.0
1216,30,49995664.53,Delhi,Current,2025-09-15,257,0.097,True,48616.91,50717.85,1361273.48,28,1,0.03571428571428571
1217,43,36942472.58,Bangalore,Current,2020-01-17,2325,0.093,True,41820.93,59063.06,1547374.35,37,4,0.10810810810810811
1218,52,55342654.91,Delhi,Premium,2018-02-13,3028,0.2,True,83490.24,66447.67,1168863.3,14,2,0.14285714285714285
1219,66,67519935.06,Bangalore,Premium,2023-05-06,1120,0.164,True,37310.45,52874.14,932761.32,25,2,0.08
1220,32,134397267.24,Ahmedabad,Current,2020-12-03,2004,0.084,True,10425.24,11269.45,156378.58,15,0,0.0
1221,37,691825546.45,Pune,Premium,2022-08-02,1397,0.184,True,34257.62,49086.45,719409.96,21,0,0.0
1222,36,68628392.26,Kolkata,Current,2025-03-27,429,0.033,True,54712.56,72352.8,711263.26,13,0,0.0
1223,71,30455546.3,Hyderabad,Premium,2020-11-03,2034,0.305,True,78027.28,100703.11,936327.3,12,2,0.16666666666666666
1224,57,63557909.65,Pune,Current,2020-12-01,2006,0.093,True,49049.62,61387.34,1030041.99,21,2,0.09523809523809523
1225,28,490280732.95,Mumbai,Current,2020-03-22,2260,0.096,True,41795.56,69891.36,877706.81,21,5,0.23809523809523808
1226,33,142308933.89,Bangalore,Current,2025-06-03,361,0.052,True,13394.36,31049.22,334858.94,25,8,0.32
1227,31,29877805.6,Delhi,Premium,2024-07-14,685,0.249,True,10440.2,11821.31,208804.04,20,0,0.0
1228,42,62026374.75,Hyderabad,Current,2026-03-08,83,0.242,True,21972.32,26118.88,395501.83,18,2,0.1111111111111111
1229,26,169350915.98,Mumbai,Current,2024-09-22,615,0.067,True,34280.73,65144.11,857018.26,25,10,0.4
1230,23,89145114.83,Chennai,Current,2024-12-03,543,0.158,True,42995.52,34446.94,730923.88,17,1,0.058823529411764705
1231,77,165535155.22,Chennai,Premium,2018-10-01,2798,0.384,True,45869.02,58235.96,1146725.62,25,5,0.2
1232,79,61099631.34,Chennai,Premium,2022-11-03,1304,0.33,True,27386.66,34713.19,766826.47,28,4,0.14285714285714285
1233,72,476378733.87,Pune,Current,2025-09-11,261,0.243,True,43914.87,66314.21,1097871.77,25,5,0.2
1234,42,74706663.24,Kolkata,Current,2025-02-18,466,0.029,True,40523.6,48077.14,1134660.8,28,1,0.03571428571428571
1235,39,27464176.2,Delhi,Current,2022-06-14,1446,0.095,True,21387.6,29331.58,470527.18,22,2,0.09090909090909091
1236,69,127953318.18,Mumbai,Current,2019-06-18,2538,0.086,True,31413.35,32212.05,565440.34,18,2,0.1111111111111111
1237,79,43118348.68,Chennai,Premium,2024-10-11,596,0.332,True,23457.34,42806.44,539518.91,23,1,0.043478260869565216
1238,45,113116914.62,Delhi,Current,2022-10-28,1310,0.084,True,36235.86,44799.19,688481.35,19,1,0.05263157894736842
1239,66,9031683.96,Delhi,Current,2024-10-27,580,0.059,True,40310.76,50964.44,967458.22,24,2,0.08333333333333333
1240,78,22342999.08,Delhi,Premium,2022-07-11,1419,0.395,True,19517.52,21241.22,370832.93,19,1,0.05263157894736842
1241,59,41937618.95,Hyderabad,Current,2018-05-08,2944,0.041,True,23816.19,23793.09,595404.63,25,0,0.0
1242,21,22460067.1,Bangalore,Current,2018-05-31,2921,0.216,True,16064.55,29026.89,321291.01,20,2,0.1
1243,79,22687034.66,Bangalore,Current,2018-01-11,3061,0.223,True,58697.37,81827.31,1291342.2,22,0,0.0
1244,64,85709893.88,Delhi,Current,2025-02-07,477,0.087,True,44874.35,65917.9,762863.92,17,2,0.11764705882352941
1245,53,22772091.54,Chennai,Premium,2024-08-11,657,0.201,True,25519.17,45856.45,740055.96,29,3,0.10344827586206896
