transaction_id,customer_id,amount,merchant,channel,device_type,transaction_time,location,is_fraud,fraud_score,hour,day_of_week,distance_from_home
22895,1753,108196.75,Electronics,NetBanking,iPhone,2024-10-28 11:39:00,Hyderabad,1,2,11,0,0
22898,105,231737.39,Cryptocurrency,NetBanking,Android,2024-06-05 07:36:00,Pune,0,12,7,2,0
22899,170,22620.75,Gaming,Card,Android,2024-11-29 16:05:00,Pune,0,3,16,4,0
22901,1518,2528.28,Food Delivery,UPI,Web,2024-03-17 14:50:00,Mumbai,0,0,14,6,0
22902,806,70246.0,Cryptocurrency,NetBanking,Android,2024-06-04 11:58:00,Ahmedabad,0,8,11,1,0
22903,395,22150.39,Gaming,UPI,Web,2024-11-04 16:15:00,Pune,0,3,16,0,0
22904,1403,53648.91,Shopping Mall,UPI,iPhone,2024-02-18 18:17:00,Bangalore,0,2,18,6,0
22906,934,29841.19,Shopping Mall,Card,iPhone,2024-05-20 09:15:00,Mumbai,0,0,9,0,0
22907,34,102909.27,Cryptocurrency,NetBanking,Web,2024-07-03 01:55:00,Bangalore,1,20,1,2,0
22908,1079,57347.68,Education,UPI,Web,2024-07-10 10:51:00,Chennai,1,4,10,2,0
22909,901,9195.18,Healthcare,UPI,Android,2024-08-06 16:14:00,Pune,0,2,16,1,0
22910,1773,194101.86,Electronics,UPI,iPhone,2024-05-27 20:44:00,Delhi,0,6,20,0,0
22911,1091,32881.05,Education,NetBanking,Android,2024-05-21 14:57:00,Kolkata,0,0,14,1,0
22912,1916,29504.94,Shopping Mall,Card,Android,2024-06-16 17:28:00,Hyderabad,0,8,17,6,0
22913,506,19265.61,Gaming,Card,Web,2024-07-24 09:09:00,Delhi,0,5,9,2,0
22914,852,11403.77,Gaming,UPI,Android,2024-01-21 02:05:00,Ahmedabad,0,7,2,6,0
22915,1065,22975.82,Gaming,Card,iPhone,2024-05-07 23:36:00,Hyderabad,0,5,23,1,0
22916,735,13576.34,Gaming,Card,Android,2024-09-09 10:54:00,Chennai,0,5,10,0,0
22917,852,18908.77,Education,NetBanking,iPhone,2024-07-10 07:12:00,Ahmedabad,0,0,7,2,0
22918,471,6764.54,Groceries,UPI,Android,2024-10-05 03:08:00,Mumbai,0,8,3,5,0
22919,723,8247.39,Fuel,Card,iPhone,2024-11-30 15:59:00,Delhi,0,0,15,5,0
22920,1663,23542.36,Healthcare,UPI,Android,2024-01-30 17:40:00,Pune,0,4,17,1,0
22921,1227,3132.46,Entertainment,UPI,Android,2024-09-28 19:09:00,Delhi,0,0,19,5,0
22922,495,10697.32,Gaming,UPI,Android,2024-11-01 13:24:00,Bangalore,0,3,13,4,0
22923,1933,51046.13,Shopping Mall,Card,iPhone,2024-05-23 13:37:00,Pune,0,0,13,3,0
22924,1124,68522.48,Education,Card,Android,2024-08-14 10:22:00,Mumbai,0,2,10,2,0
22925,431,10945.66,Entertainment,Card,iPhone,2024-05-01 16:42:00,Kolkata,0,0,16,2,0
22926,1036,608.98,Entertainment,UPI,Android,2024-06-01 12:53:00,Hyderabad,0,0,12,5,0
22927,679,17504.75,Education,NetBanking,Web,2024-04-04 13:34:00,Pune,0,0,13,3,0
22928,229,11968.55,Restaurant,Card,Web,2024-08-04 13:52:00,Delhi,0,2,13,6,0
22929,490,18487.24,Restaurant,UPI,Web,2024-05-15 09:48:00,Delhi,0,8,9,2,0
22930,106,942.28,Groceries,UPI,Web,2024-09-23 13:25:00,Chennai,0,0,13,0,0
22931,26,48190.44,Travel,Card,Android,2024-01-20 05:47:00,Pune,0,6,5,5,0
22932,1396,380.6,Food Delivery,UPI,Android,2024-07-31 15:13:00,Hyderabad,0,0,15,2,0
22933,1342,4414.37,Restaurant,UPI,Web,2024-08-28 16:24:00,Chennai,0,0,16,2,0
22934,1784,193286.37,Cryptocurrency,NetBanking,Android,2024-09-08 10:06:00,Bangalore,0,12,10,6,0
22935,247,55019.15,Shopping Mall,Card,Android,2024-08-15 20:08:00,Mumbai,0,4,20,3,0
22936,1292,1489.45,Education,UPI,Android,2024-05-06 16:22:00,Bangalore,0,10,16,0,0
22937,1022,782.63,Groceries,Card,Android,2024-11-26 00:17:00,Pune,0,6,0,1,0
22938,1242,1108.34,Food Delivery,Card,iPhone,2024-07-10 14:18:00,Bangalore,0,0,14,2,0
22939,314,20487.21,Restaurant,Card,iPhone,2024-06-05 11:36:00,Delhi,0,0,11,2,0
22940,972,63331.88,Education,Card,iPhone,2024-11-27 19:13:00,Bangalore,0,2,19,2,0
22941,474,4310.07,Groceries,Card,Android,2024-10-02 20:54:00,Kolkata,0,13,20,2,100
22942,921,136865.67,Cryptocurrency,NetBanking,Android,2024-02-14 17:25:00,Delhi,0,8,17,2,0
22943,1318,219239.81,Cryptocurrency,NetBanking,Web,2024-05-22 20:51:00,Bangalore,0,8,20,2,0
22944,438,3562.45,Entertainment,Card,Web,2024-02-29 10:54:00,Bangalore,0,10,10,3,0
22946,1024,2499.02,Food Delivery,Card,Web,2024-08-15 11:29:00,Mumbai,0,2,11,3,0
22947,825,72253.34,Travel,Card,Web,2024-08-06 16:24:00,Mumbai,0,6,16,1,0
22948,1685,12337.27,Shopping Mall,UPI,iPhone,2024-07-08 13:38:00,Delhi,0,0,13,0,0
22949,736,3293.35,Groceries,Card,Android,2024-03-27 16:30:00,Bangalore,0,0,16,2,0
22951,1739,53252.58,Shopping Mall,UPI,iPhone,2024-10-30 22:33:00,Hyderabad,0,6,22,2,0
22952,1018,107605.35,Travel,UPI,iPhone,2024-04-10 17:47:00,Ahmedabad,0,6,17,2,0
22953,522,12700.06,Education,NetBanking,Web,2024-03-17 15:16:00,Mumbai,0,0,15,6,0
22954,264,134006.57,Travel,Card,Web,2024-05-16 10:19:00,Pune,0,8,10,3,0
22955,1359,19513.45,Restaurant,Card,Android,2024-05-13 15:18:00,Hyderabad,0,4,15,0,0
22956,501,7029.11,Travel,UPI,Web,2024-02-09 16:17:00,Mumbai,0,2,16,4,0
22957,1055,4316.66,Entertainment,UPI,Web,2024-05-16 14:07:00,Bangalore,0,2,14,3,0
22959,1792,66786.49,Shopping Mall,UPI,Android,2024-05-10 15:58:00,Ahmedabad,0,0,15,4,0
22960,1489,48428.17,Cryptocurrency,NetBanking,iPhone,2024-07-16 14:38:00,Mumbai,0,6,14,1,0
22961,1704,919.35,Gaming,NetBanking,Android,2024-01-08 16:45:00,Chennai,0,5,16,0,0
22962,243,24753.36,Gaming,Card,Android,2024-04-20 17:37:00,Hyderabad,0,7,17,5,0
22963,38,7653.74,Fuel,UPI,iPhone,2024-06-19 11:41:00,Ahmedabad,0,0,11,2,0
22964,482,11888.61,Restaurant,Card,iPhone,2024-11-02 15:52:00,Mumbai,0,0,15,5,0
22965,1787,5011.6,Groceries,UPI,Web,2024-12-26 16:54:00,Kolkata,0,2,16,3,0
22966,222,85378.97,Travel,Card,Android,2024-05-08 19:59:00,Hyderabad,0,2,19,2,0
22967,1606,6097.42,Groceries,UPI,Web,2024-02-05 17:45:00,Mumbai,0,2,17,0,0
22968,754,2046.26,Food Delivery,UPI,Android,2024-11-12 15:11:00,Bangalore,0,2,15,1,0
22969,768,14995.44,Gaming,NetBanking,iPhone,2024-12-15 07:12:00,Delhi,0,3,7,6,0
22970,1563,5689.62,Groceries,UPI,Web,2024-06-05 20:42:00,Kolkata,0,2,20,2,0
22971,794,3581.79,Groceries,Card,Android,2024-07-25 09:04:00,Ahmedabad,0,0,9,3,0
22972,1928,484.88,Groceries,UPI,Android,2024-10-04 17:44:00,Chennai,0,3,17,4,100
22973,1932,54350.91,Shopping Mall,UPI,Web,2024-05-10 19:54:00,Pune,0,4,19,4,0
22974,541,35280.36,Travel,Card,Android,2024-02-10 12:51:00,Chennai,0,2,12,5,0
22975,32,1874.24,Groceries,UPI,Android,2024-01-17 15:02:00,Mumbai,0,0,15,2,0
22976,615,209195.63,Cryptocurrency,NetBanking,Web,2024-09-21 20:32:00,Mumbai,0,12,20,5,0
22977,722,209966.71,Cryptocurrency,NetBanking,Web,2024-10-09 13:59:00,Hyderabad,1,12,13,2,0
22978,264,1169.39,Restaurant,UPI,Android,2024-06-23 19:00:00,Pune,0,0,19,6,0
22979,1573,8792.88,Restaurant,Card,Android,2024-03-26 11:10:00,Mumbai,0,0,11,1,0
22980,109,7413.1,Entertainment,Card,Android,2024-08-03 04:12:00,Pune,0,4,4,5,0
22981,191,2571.79,Fuel,UPI,Android,2024-03-18 11:05:00,Bangalore,0,0,11,0,0
22982,1146,37884.22,Healthcare,UPI,iPhone,2024-07-08 11:50:00,Pune,0,4,11,0,0
22983,1926,3787.53,Fuel,NetBanking,iPhone,2024-08-15 06:59:00,Pune,0,2,6,3,0
22984,977,4916.96,Groceries,UPI,Android,2024-06-11 20:49:00,Mumbai,0,3,20,1,100
22985,38,10674.89,Restaurant,Card,iPhone,2024-01-02 14:46:00,Ahmedabad,0,0,14,1,0
22986,1599,2962.99,Groceries,UPI,iPhone,2024-07-16 21:14:00,Delhi,0,0,21,1,0
22987,1881,3109.96,Groceries,UPI,Android,2024-09-06 06:58:00,Kolkata,0,4,6,4,0
22988,627,9913.13,Entertainment,NetBanking,iPhone,2024-01-10 13:37:00,Mumbai,1,18,13,2,0
22989,1572,49237.83,Travel,NetBanking,Android,2024-10-19 12:28:00,Delhi,0,2,12,5,0
22990,361,4900.75,Entertainment,UPI,Android,2024-09-02 21:58:00,Pune,0,0,21,0,0
22991,572,13032.65,Restaurant,UPI,Android,2024-04-01 08:29:00,Kolkata,0,2,8,0,0
22993,872,240.96,Groceries,Card,Android,2024-12-03 10:20:00,Pune,0,0,10,1,0
22994,905,90174.56,Electronics,Card,Android,2024-09-11 12:24:00,Bangalore,0,4,12,2,0
22995,905,182366.19,Cryptocurrency,NetBanking,iPhone,2024-09-13 15:40:00,Bangalore,0,12,15,4,0
22996,1419,1480.17,Entertainment,Card,Android,2024-06-04 08:28:00,Bangalore,0,0,8,1,0
22997,19,20535.67,Healthcare,UPI,iPhone,2024-07-15 00:57:00,Pune,0,4,0,0,0
22998,1827,5427.2,Groceries,UPI,iPhone,2024-11-14 17:36:00,Bangalore,0,0,17,3,0
22999,495,35473.23,Healthcare,Card,iPhone,2024-08-12 16:26:00,Bangalore,0,4,16,0,0
23000,1881,6798.06,Entertainment,Card,Web,2024-03-20 09:18:00,Kolkata,0,6,9,2,0
23001,697,27993.42,Cryptocurrency,NetBanking,iPhone,2024-01-01 13:34:00,Ahmedabad,0,6,13,0,0
23002,1075,19890.24,Travel,NetBanking,Android,2024-01-26 12:12:00,Hyderabad,0,2,12,4,0
23003,1790,42475.69,Education,NetBanking,Web,2024-10-06 14:24:00,Chennai,0,0,14,6,0
23004,1315,5158.61,Fuel,Card,Web,2024-12-06 17:39:00,Kolkata,0,0,17,4,0
23005,1529,7832.41,Fuel,NetBanking,iPhone,2024-05-14 10:15:00,Pune,0,0,10,1,0
23006,1519,57643.43,Electronics,UPI,Android,2024-05-27 14:02:00,Delhi,0,2,14,0,0
23007,1106,199143.7,Electronics,NetBanking,iPhone,2024-02-13 19:07:00,Hyderabad,0,6,19,1,0
23009,147,62872.39,Cryptocurrency,NetBanking,iPhone,2024-10-16 14:07:00,Pune,0,8,14,2,0
23010,671,13862.49,Restaurant,Card,Android,2024-01-23 18:31:00,Chennai,0,2,18,1,0
23011,1247,113773.25,Electronics,UPI,Android,2024-04-22 01:02:00,Delhi,0,10,1,0,0
23012,1032,22935.34,Cryptocurrency,NetBanking,Web,2024-03-04 16:11:00,Ahmedabad,0,6,16,0,0
23013,1375,50329.01,Electronics,UPI,Web,2024-04-24 19:42:00,Chennai,0,4,19,2,0
23015,247,8792.19,Gaming,Card,iPhone,2024-01-21 21:27:00,Mumbai,0,3,21,6,0
23016,1874,13903.4,Restaurant,NetBanking,Android,2024-08-14 12:25:00,Chennai,0,3,12,2,100
23017,729,22106.03,Healthcare,UPI,Android,2024-05-03 10:43:00,Pune,0,6,10,4,0
23018,603,40952.35,Healthcare,UPI,iPhone,2024-10-10 12:21:00,Ahmedabad,0,2,12,3,0
23019,1647,5698.11,Groceries,UPI,iPhone,2024-01-24 05:03:00,Ahmedabad,0,4,5,2,0
23020,1624,37480.72,Education,UPI,iPhone,2024-01-12 17:19:00,Bangalore,0,0,17,4,0
23021,1219,34982.58,Education,NetBanking,Android,2024-04-01 12:54:00,Bangalore,0,0,12,0,0
23022,1126,36978.09,Shopping Mall,UPI,iPhone,2024-01-09 18:24:00,Bangalore,0,0,18,1,0
23024,1827,2499.22,Groceries,UPI,Android,2024-04-22 18:19:00,Bangalore,0,0,18,0,0
23025,1213,32883.2,Education,UPI,Web,2024-04-23 19:44:00,Chennai,0,6,19,1,0
23027,1454,7516.52,Fuel,UPI,iPhone,2024-09-04 14:38:00,Ahmedabad,0,0,14,2,0
23028,1826,1639.21,Groceries,UPI,Web,2024-05-14 18:33:00,Delhi,0,0,18,1,0
23029,1483,13779.92,Travel,Card,Android,2024-03-09 13:58:00,Mumbai,0,10,13,5,0
23030,1384,7856.02,Education,Card,Android,2024-07-27 18:37:00,Pune,0,0,18,5,0
23031,1242,7275.87,Entertainment,UPI,Android,2024-11-28 09:16:00,Bangalore,0,0,9,3,0
23033,1123,95728.91,Travel,UPI,Android,2024-02-24 08:34:00,Pune,0,4,8,5,0
23034,1115,5645.16,Shopping Mall,NetBanking,Android,2024-03-05 21:38:00,Bangalore,0,2,21,1,0
23035,1736,52426.19,Electronics,UPI,iPhone,2024-09-08 09:53:00,Ahmedabad,0,4,9,6,0
23036,1540,50874.94,Shopping Mall,UPI,Web,2024-10-08 01:51:00,Mumbai,0,4,1,1,0
23037,1266,4994.87,Fuel,Card,iPhone,2024-08-13 17:02:00,Kolkata,0,0,17,1,0
23038,1009,186013.52,Cryptocurrency,NetBanking,Android,2024-11-19 12:27:00,Delhi,1,10,12,1,0
23039,401,138751.27,Electronics,NetBanking,Web,2024-11-10 10:12:00,Kolkata,0,2,10,6,0
23040,1914,18796.28,Restaurant,NetBanking,Web,2024-03-09 09:30:00,Chennai,0,0,9,5,0
23041,1179,29938.36,Shopping Mall,NetBanking,Android,2024-08-10 16:49:00,Bangalore,0,0,16,5,0
23042,1979,5477.54,Entertainment,Card,iPhone,2024-01-21 15:52:00,Hyderabad,0,0,15,6,0
23043,1528,2324.14,Food Delivery,UPI,Android,2024-03-12 13:29:00,Chennai,0,0,13,1,0
23044,1291,9627.33,Gaming,UPI,iPhone,2024-04-18 12:14:00,Delhi,0,3,12,3,0
23045,1341,63461.14,Shopping Mall,NetBanking,Web,2024-07-29 22:44:00,Chennai,0,0,22,0,0
23046,1779,2565.72,Entertainment,Card,iPhone,2024-12-04 04:54:00,Pune,0,4,4,2,0
23047,1963,15659.99,Cryptocurrency,NetBanking,iPhone,2024-01-19 09:11:00,Kolkata,1,14,9,4,0
23048,47,2950.76,Groceries,Card,Android,2024-04-10 14:10:00,Hyderabad,0,0,14,2,0
23049,461,15601.79,Electronics,UPI,Android,2024-12-15 08:56:00,Delhi,0,0,8,6,0
23050,1339,18316.86,Restaurant,UPI,iPhone,2024-04-03 15:10:00,Mumbai,1,10,15,2,0
23051,72,106697.52,Cryptocurrency,NetBanking,Android,2024-09-27 16:38:00,Chennai,0,16,16,4,0
23053,1408,6395.85,Fuel,Card,Web,2024-02-27 23:00:00,Ahmedabad,0,0,23,1,0
23054,576,18589.48,Restaurant,Card,Android,2024-11-16 14:24:00,Ahmedabad,0,0,14,5,0
23055,1685,5099.45,Groceries,Card,iPhone,2024-03-02 14:48:00,Delhi,0,0,14,5,0
23056,1795,7161.79,Electronics,Card,iPhone,2024-02-23 09:49:00,Hyderabad,0,8,9,4,0
23057,1863,2381.77,Groceries,UPI,Android,2024-10-07 10:54:00,Chennai,0,0,10,0,0
23058,561,104622.86,Electronics,Card,Web,2024-01-24 19:47:00,Delhi,0,4,19,2,0
23059,642,5895.79,Restaurant,UPI,Android,2024-09-09 06:25:00,Mumbai,0,4,6,0,0
23060,1881,6315.53,Groceries,UPI,Web,2024-08-21 18:29:00,Mumbai,0,7,18,2,100
23061,1537,28727.01,Shopping Mall,Card,iPhone,2024-04-05 13:44:00,Chennai,0,0,13,4,0
23063,104,4090.51,Restaurant,NetBanking,Android,2024-11-14 05:46:00,Mumbai,0,2,5,3,0
23064,1633,53381.07,Electronics,UPI,Web,2024-11-09 09:14:00,Bangalore,0,2,9,5,0
23065,245,892.52,Food Delivery,UPI,Web,2024-01-27 20:51:00,Chennai,0,6,20,5,0
23066,173,6587.49,Fuel,Card,iPhone,2024-08-02 13:39:00,Hyderabad,0,0,13,4,0
23067,339,11770.12,Restaurant,UPI,Android,2024-01-08 04:45:00,Mumbai,0,4,4,0,0
23068,872,3240.07,Shopping Mall,UPI,Android,2024-03-29 17:47:00,Pune,0,0,17,4,0
23069,1483,16787.64,Travel,UPI,Android,2024-05-18 09:54:00,Mumbai,1,10,9,5,0
23070,1450,19828.81,Gaming,UPI,Web,2024-03-18 09:22:00,Hyderabad,0,3,9,0,0
23071,725,2761.83,Fuel,UPI,Web,2024-11-28 06:20:00,Mumbai,0,2,6,3,0
23072,1369,1808.65,Entertainment,Card,Web,2024-02-04 13:37:00,Bangalore,1,10,13,6,0
23073,594,17126.3,Cryptocurrency,NetBanking,Android,2024-01-26 05:12:00,Hyderabad,1,8,5,4,0
23074,864,31985.26,Healthcare,NetBanking,Android,2024-08-06 14:19:00,Pune,0,2,14,1,0
23075,1145,9577.61,Gaming,Card,iPhone,2024-01-18 11:06:00,Hyderabad,0,3,11,3,0
23076,1097,8844.99,Gaming,UPI,iPhone,2024-05-16 19:51:00,Pune,0,5,19,3,0
23077,830,1543.01,Groceries,UPI,Android,2024-05-08 16:31:00,Delhi,0,3,16,2,100
23078,1082,99586.14,Travel,UPI,iPhone,2024-05-15 11:35:00,Hyderabad,0,4,11,2,0
23079,1582,10724.89,Entertainment,Card,Android,2024-08-30 08:47:00,Bangalore,0,0,8,4,0
23081,595,269260.3,Cryptocurrency,NetBanking,iPhone,2024-10-30 10:07:00,Mumbai,1,12,10,2,0
23082,1885,62456.89,Shopping Mall,Card,Android,2024-09-04 15:31:00,Hyderabad,0,2,15,2,0
23083,1668,4392.88,Entertainment,NetBanking,Web,2024-02-21 09:23:00,Kolkata,0,0,9,2,0
23085,454,6836.93,Electronics,Card,iPhone,2024-01-17 16:15:00,Hyderabad,0,0,16,2,0
23086,1068,42089.69,Education,UPI,Android,2024-09-11 11:22:00,Pune,0,2,11,2,0
23087,1628,104428.05,Electronics,Card,Android,2024-12-23 06:53:00,Bangalore,0,6,6,0,0
23089,836,105481.0,Travel,UPI,iPhone,2024-06-27 08:04:00,Ahmedabad,0,4,8,3,0
23090,1456,43371.27,Education,UPI,Web,2024-10-28 17:23:00,Ahmedabad,0,0,17,0,0
23091,1008,1695.4,Groceries,UPI,Web,2024-11-12 16:33:00,Mumbai,0,3,16,1,100
23092,584,38583.51,Shopping Mall,Card,Web,2024-10-23 12:04:00,Mumbai,0,8,12,2,0
23094,1952,132153.0,Electronics,UPI,iPhone,2024-12-16 16:29:00,Mumbai,0,6,16,0,0
23095,1917,22912.17,Gaming,Card,Android,2024-07-09 10:52:00,Pune,0,3,10,1,0
23096,352,10423.74,Restaurant,NetBanking,iPhone,2024-02-13 09:06:00,Kolkata,0,0,9,1,0
23097,1834,30524.89,Healthcare,UPI,Android,2024-07-19 10:50:00,Kolkata,0,0,10,4,0
23099,628,2348.15,Groceries,UPI,iPhone,2024-04-25 18:15:00,Hyderabad,0,0,18,3,0
23100,112,21258.28,Healthcare,NetBanking,Web,2024-01-13 17:02:00,Pune,0,0,17,5,0
23101,1289,2092.53,Food Delivery,UPI,Web,2024-04-09 10:01:00,Chennai,0,2,10,1,0
23102,67,3342.14,Education,UPI,Web,2024-03-08 14:35:00,Kolkata,0,0,14,4,0
23103,1292,2544.91,Groceries,Card,Android,2024-02-29 08:11:00,Bangalore,0,0,8,3,0
23104,571,2161.09,Restaurant,Card,iPhone,2024-11-23 14:08:00,Hyderabad,0,0,14,5,0
23105,1853,51467.53,Shopping Mall,UPI,Web,2024-10-02 17:53:00,Mumbai,0,6,17,2,0
23108,1453,3859.7,Entertainment,Card,Android,2024-03-25 09:08:00,Pune,0,4,9,0,0
23109,544,4432.01,Shopping Mall,NetBanking,iPhone,2024-09-07 03:51:00,Bangalore,0,4,3,5,0
23110,721,6718.91,Fuel,NetBanking,Web,2024-07-29 15:37:00,Mumbai,0,0,15,0,0
23111,1456,108626.35,Cryptocurrency,NetBanking,Android,2024-05-16 13:32:00,Ahmedabad,0,8,13,3,0
23112,1120,246567.52,Cryptocurrency,NetBanking,iPhone,2024-06-20 08:48:00,Bangalore,1,25,8,3,100
23113,1594,28840.15,Education,UPI,iPhone,2024-03-05 15:37:00,Delhi,0,0,15,1,0
23114,369,25101.45,Education,Card,Web,2024-03-26 17:56:00,Chennai,0,0,17,1,0
23115,1025,1495.13,Shopping Mall,Card,Android,2024-04-12 20:58:00,Delhi,0,0,20,4,0
23116,238,25096.73,Shopping Mall,UPI,iPhone,2024-06-22 05:24:00,Delhi,0,4,5,5,0
23117,1780,2994.37,Groceries,Card,iPhone,2024-03-15 18:37:00,Hyderabad,0,0,18,4,0
23118,1838,20652.81,Shopping Mall,Card,Web,2024-06-18 18:41:00,Chennai,0,3,18,1,100
23119,1847,4944.72,Entertainment,Card,iPhone,2024-10-06 19:04:00,Mumbai,0,0,19,6,0
23122,481,17234.25,Cryptocurrency,NetBanking,Android,2024-12-28 15:55:00,Mumbai,0,6,15,5,0
23123,1399,19797.42,Restaurant,UPI,Web,2024-12-19 20:04:00,Pune,0,0,20,3,0
23124,1553,10877.94,Entertainment,UPI,Android,2024-03-10 08:36:00,Hyderabad,0,0,8,6,0
23125,1723,682.88,Food Delivery,UPI,Web,2024-03-06 02:45:00,Chennai,1,4,2,2,0
23126,1858,19020.39,Gaming,UPI,iPhone,2024-02-03 10:06:00,Mumbai,0,3,10,5,0
23127,1413,62795.12,Electronics,UPI,Android,2024-06-03 22:03:00,Delhi,0,8,22,0,0
23128,695,1427.28,Food Delivery,UPI,iPhone,2024-03-31 11:14:00,Ahmedabad,0,0,11,6,0
23129,138,269026.05,Cryptocurrency,NetBanking,iPhone,2024-03-14 04:03:00,Delhi,1,26,4,3,0
23130,1208,31585.34,Shopping Mall,NetBanking,Android,2024-08-19 13:54:00,Delhi,0,3,13,0,100
23132,1282,4126.97,Healthcare,Card,Web,2024-08-16 15:37:00,Mumbai,0,0,15,4,0
23133,1476,42568.13,Shopping Mall,Card,Web,2024-06-13 14:47:00,Bangalore,0,0,14,3,0
23134,1347,35247.49,Healthcare,Card,Android,2024-07-07 14:39:00,Mumbai,0,0,14,6,0
23137,542,4981.49,Entertainment,UPI,iPhone,2024-01-30 17:56:00,Pune,0,0,17,1,0
23139,1248,720.59,Groceries,UPI,Android,2024-01-21 21:38:00,Mumbai,0,0,21,6,0
23140,1400,2338.16,Fuel,Card,Android,2024-05-04 03:18:00,Pune,1,4,3,5,0
23141,249,36712.02,Electronics,UPI,iPhone,2024-12-09 04:48:00,Hyderabad,0,4,4,0,0
23142,327,163780.4,Cryptocurrency,NetBanking,Android,2024-01-31 13:49:00,Pune,1,20,13,2,0
23143,957,41408.27,Healthcare,UPI,Android,2024-07-16 10:04:00,Delhi,0,4,10,1,0
23144,424,10592.52,Gaming,UPI,Android,2024-05-03 18:08:00,Hyderabad,0,7,18,4,0
23145,731,2254.07,Food Delivery,UPI,Web,2024-05-13 11:04:00,Pune,0,0,11,0,0
23146,540,39772.65,Healthcare,NetBanking,Android,2024-06-10 02:52:00,Chennai,1,16,2,0,0
23148,1822,6167.36,Gaming,NetBanking,iPhone,2024-03-17 20:43:00,Chennai,0,3,20,6,0
23149,508,3813.09,Groceries,UPI,Android,2024-04-13 02:01:00,Ahmedabad,0,4,2,5,0
23150,1115,14194.58,Shopping Mall,UPI,Android,2024-01-12 11:21:00,Bangalore,0,2,11,4,0
23151,1977,199438.32,Cryptocurrency,NetBanking,Web,2024-07-21 14:21:00,Hyderabad,1,12,14,6,0
23152,1124,1565.75,Groceries,UPI,Android,2024-06-10 08:12:00,Mumbai,0,0,8,0,0
23153,910,16654.86,Healthcare,Card,Web,2024-05-13 13:24:00,Pune,0,4,13,0,0
23154,1230,89405.64,Travel,UPI,iPhone,2024-03-10 15:46:00,Chennai,0,8,15,6,0
23155,887,8197.44,Fuel,UPI,iPhone,2024-04-03 12:11:00,Pune,0,0,12,2,0
23156,649,45901.38,Electronics,Card,Web,2024-02-20 10:29:00,Mumbai,0,14,10,1,0
23157,106,4577.86,Fuel,Card,Web,2024-05-10 20:15:00,Chennai,0,0,20,4,0
23159,748,39172.85,Education,UPI,Web,2024-05-06 09:29:00,Hyderabad,1,8,9,0,0
23160,1804,25577.63,Gaming,Card,iPhone,2024-01-10 13:58:00,Kolkata,0,3,13,2,0
23161,1221,126847.14,Travel,UPI,iPhone,2024-07-31 16:20:00,Pune,0,8,16,2,0
23163,568,18066.35,Restaurant,UPI,Android,2024-08-03 14:55:00,Mumbai,0,0,14,5,0
23164,1121,6968.28,Fuel,UPI,Web,2024-09-17 13:56:00,Pune,1,15,13,1,100
23165,1411,7329.78,Entertainment,NetBanking,Android,2024-05-22 11:23:00,Ahmedabad,0,0,11,2,0
23166,1289,1022.09,Food Delivery,UPI,Web,2024-11-02 14:01:00,Chennai,0,2,14,5,0
23167,30,96053.94,Electronics,UPI,iPhone,2024-04-19 09:39:00,Ahmedabad,0,6,9,4,0
23168,861,1524.15,Groceries,UPI,Android,2024-07-26 08:43:00,Ahmedabad,0,3,8,4,100
23169,1860,6686.88,Travel,NetBanking,iPhone,2024-06-04 18:57:00,Chennai,0,2,18,1,0
23170,1916,1927.95,Food Delivery,UPI,Android,2024-07-04 17:48:00,Hyderabad,0,8,17,3,0
23171,241,60165.1,Shopping Mall,UPI,Android,2024-01-28 19:15:00,Pune,0,6,19,6,0
23172,1172,7526.26,Fuel,Card,Android,2024-01-15 02:12:00,Chennai,1,17,2,0,100
23173,1586,3742.95,Groceries,UPI,Android,2024-04-24 03:27:00,Mumbai,0,4,3,2,0
23174,337,68652.21,Education,NetBanking,Android,2024-07-31 07:50:00,Pune,1,6,7,2,0
23175,755,3438.65,Education,UPI,iPhone,2024-09-25 13:14:00,Pune,0,4,13,2,0
23176,1838,6245.71,Entertainment,Card,Web,2024-03-05 10:07:00,Delhi,1,10,10,1,0
23177,770,10486.56,Education,Card,Android,2024-02-06 14:05:00,Kolkata,0,0,14,1,0
23178,927,20469.69,Restaurant,Card,iPhone,2024-03-28 09:38:00,Pune,0,2,9,3,0
23179,1346,9928.97,Restaurant,UPI,iPhone,2024-09-13 08:44:00,Bangalore,0,0,8,4,0
23180,1816,22473.82,Gaming,Card,Android,2024-12-19 11:37:00,Chennai,0,3,11,3,0
23181,125,57906.66,Travel,NetBanking,Android,2024-06-23 20:16:00,Ahmedabad,0,6,20,6,0
23182,334,22180.12,Gaming,Card,Web,2024-03-30 21:28:00,Delhi,0,3,21,5,0
23183,664,3093.75,Gaming,Card,Android,2024-01-21 19:14:00,Hyderabad,0,11,19,6,0
23184,1834,12758.83,Healthcare,UPI,iPhone,2024-06-13 04:56:00,Kolkata,0,4,4,3,0
23185,849,8541.25,Travel,Card,iPhone,2024-04-05 20:49:00,Delhi,0,2,20,4,0
23186,1243,1666.24,Groceries,Card,Web,2024-11-03 20:50:00,Bangalore,0,0,20,6,0
23187,681,8561.08,Gaming,UPI,Web,2024-05-22 19:57:00,Kolkata,0,3,19,2,0
23188,670,38493.35,Education,UPI,Android,2024-11-18 21:31:00,Ahmedabad,0,2,21,0,0
23189,291,5228.66,Fuel,Card,iPhone,2024-10-20 08:48:00,Hyderabad,0,0,8,6,0
